head,relation,tail,label
char_child,PARTECIPA_COME_SOGGETTO,evt_plan_lanyon,0
evt_double_dose,AVVIENE_DOPO,evt_drug_creation,0
char_utterson,PARTECIPA_COME_DESTINATARIO,evt_invitation,0
evt_utterson_visits_lanyon,AVVIENE_IN,loc_jekyll_house,1
evt_door_opening,AVVIENE_DOPO,evt_journey_to_jekyll,1
char_servants,PARTECIPA_COME_OPPONENTE_RIVALE,evt_repeated_transformations,0
evt_butler_conversation,COME,SPOSTAMENTO_VIAGGIO,0
char_butler,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_murder,0
evt_door_breaking,COME,LOTTA_SCONTRO,1
obj_powders,PARTECIPA_COME_SOGGETTO,evt_examination,0
char_utterson,PARTECIPA_COME_DESTINATARIO,evt_temptation_again,0
obj_drug,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_visitor_arrival,0
evt_conversation_street,AVVIENE_DOPO,evt_gaze,1
evt_butler_conversation,AVVIENE_IN,loc_kitchen,0
evt_jekyll_seclusion,AVVIENE_IN,loc_surgical_theatre,0
loc_hyde_house,COME,LA_STRADA,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_choice,1
loc_cabinet,COME,IL_CASTELLO,0
evt_envelope_discovery,COME,TRADIMENTO_ROTTURA,0
evt_hyde_dictates,AVVIENE_IN,loc_bystreet,0
evt_walk,AVVIENE_DOPO,,1
char_jekyll,PARTECIPA_COME_DESTINANTE,evt_jekyll_request,1
evt_jekyll_letter_received,AVVIENE_DOPO,evt_awakening,0
loc_jekyll_cabinet,COME,AL_CHIUSO,1
evt_utterson_explanation,COME,PREDICAMENTO,0
evt_utterson_jekyll_conversation,AVVIENE_DOPO,evt_transformation_discovery,0
evt_window_shut,COME,RIVELAZIONE_SCOPERTA,0
evt_choice,COME,SACRIFICIO,1
evt_utterson_summoned,COME,ESPOSIZIONE,0
evt_plan_lanyon,PARTECIPA_COME_SOGGETTO,char_utterson,0
evt_news_murder,AVVIENE_DOPO,evt_drawer_retrieval,0
evt_poole_visit,AVVIENE_IN,loc_jekyll_room,0
evt_pleasures_seeking,AVVIENE_IN,loc_consulting_room,0
evt_transformation_court,AVVIENE_DOPO,evt_return_to_jekyll,0
evt_donations,COME,SACRIFICIO,0
evt_poole_reveals_suspicion,AVVIENE_DOPO,evt_poole_questions_voice,1
char_hyde,PARTECIPA_COME_SOGGETTO,evt_utterson_visits_lanyon,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_body_discovery,0
char_driver,PARTECIPA_COME_SOGGETTO,evt_door_breaking,0
evt_conversation_lanyon,AVVIENE_DOPO,evt_cabinet_examination,0
char_poole,PARTECIPA_COME_DESTINATARIO,evt_waiting_in_theatre,0
loc_london,COME,AL_CHIUSO,0
evt_conversation_street,COME,PREPARAZIONE,0
evt_pleasures_seeking,COME,ESPOSIZIONE,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_sleepless_night,0
evt_creation_pgaf,AVVIENE_DOPO,evt_cheque_payment,0
evt_servants_gathered,AVVIENE_IN,loc_hall,1
obj_drawer,PARTECIPA_COME_DONATORE,evt_drawer_retrieval,0
evt_news_murder,AVVIENE_DOPO,evt_utterson_explanation,0
evt_collision,COME,ALLEANZA_PATTO,0
evt_creation_pgaf,AVVIENE_DOPO,evt_hyde_disappears,0
loc_house,COME,ALL_APERTO,0
evt_payment,AVVIENE_DOPO,evt_preparation_for_attack,0
evt_jekyll_promise,PARTECIPA_COME_SOGGETTO,evt_voice_from_cabinet,0
evt_transformation_discovery,AVVIENE_DOPO,evt_awakening,1
char_danvers,PARTECIPA_COME_SOGGETTO,evt_utterson_dinner_jan8,0
evt_hotel_arrival,AVVIENE_DOPO,evt_dinner,0
char_utterson,PARTECIPA_COME_DONATORE,evt_utterson_explanation,0
char_jekyll,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_invitation,1
evt_repeated_transformations,AVVIENE_DOPO,evt_double_dose,1
char_utterson,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_utterson_visits_jekyll,0
char_poole,PARTECIPA_COME_DONATORE,evt_poole_sees_figure,0
char_enfield,PARTECIPA_COME_SOGGETTO,evt_enter_court,1
evt_redemption,COME,SACRIFICIO,1
evt_choice,AVVIENE_IN,loc_cabinet,0
evt_reverse_transformation,AVVIENE_DOPO,evt_sleepless_night,0
evt_window_shut,AVVIENE_DOPO,evt_terror,1
char_inspector,PARTECIPA_COME_DESTINATARIO,evt_lanyon_receives_letter,0
char_hyde,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_hyde_house_search,0
char_bradshaw,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_preparation_for_attack,1
evt_utterson_reads_letter,COME,TRADIMENTO_ROTTURA,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_lanyon_shock,0
evt_jekyll_request,COME,ESPOSIZIONE,0
char_lanyon,PARTECIPA_COME_DESTINATARIO,evt_walk,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_awakening,1
char_enfield,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_waiting_in_theatre,0
evt_destruction_papers,AVVIENE_IN,loc_jekyll_laboratory,0
evt_redemption,COME,SCONFITTA,0
char_lanyon,PARTECIPA_COME_AMICO,evt_visit_lanyon,0
evt_return_to_jekyll,AVVIENE_DOPO,evt_transformation_discovery,1
evt_confrontation,AVVIENE_IN,loc_jekyll_room,0
org_pgaf,PARTECIPA_COME_SOGGETTO,evt_building_search,0
loc_window,COME,LA_STRADA,0
evt_waiting,AVVIENE_IN,loc_jekyll_hall,0
obj_phial,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_night_journey,0
evt_donations,AVVIENE_DOPO,evt_utterson_reflection,0
evt_midnight_knock,COME,RIVELAZIONE_SCOPERTA,0
evt_jekyll_promise,PARTECIPA_COME_SOGGETTO,evt_hyde_disappears,0
loc_utterson_house,COME,IL_CASTELLO,0
obj_will,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_conversation_street,0
evt_discovery,AVVIENE_DOPO,evt_hyde_disappears,0
evt_footsteps_heard,AVVIENE_DOPO,evt_journey_to_jekyll,0
evt_signature,AVVIENE_DOPO,evt_revelation,0
loc_hall,COME,AL_CHIUSO,1
evt_jekyll_confined,AVVIENE_IN,loc_consulting_room,0
evt_origination,AVVIENE_DOPO,evt_cabinet_refuge,0
evt_utterson_reads_letter,AVVIENE_DOPO,evt_letter_reading,0
char_cook,PARTECIPA_COME_SOGGETTO,evt_dinner,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_murder_danvers,1
char_jekyll,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_payment,0
char_old_woman,PARTECIPA_COME_OPPONENTE_RIVALE,evt_encounter_hyde,0
evt_awakening,AVVIENE_IN,loc_soho_room,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_revelation,0
loc_surgical_theatre,COME,AL_CHIUSO,1
char_small_man,PARTECIPA_COME_SOGGETTO,evt_hyde_dictates,0
evt_visit_lanyon,AVVIENE_IN,loc_cavendish_square,1
char_butler,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_utterson_explanation,0
evt_window_shut,COME,ALLEANZA_PATTO,0
char_child,PARTECIPA_COME_SOGGETTO,evt_night_journey,0
evt_collision,COME,ESPOSIZIONE,0
evt_utterson_informed,AVVIENE_DOPO,evt_building_search,0
char_cook,PARTECIPA_COME_DESTINANTE,evt_letter_reading,0
obj_book,PARTECIPA_COME_SOGGETTO,evt_double_dose,0
person_hart,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_terror,0
evt_night_in_chambers,AVVIENE_DOPO,evt_return_home,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_utterson_visits_lanyon,0
char_poole,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_poole_sees_figure,0
char_jekyll,PARTECIPA_COME_DESTINANTE,evt_utterson_visits_jekyll,0
char_henry_jekyll,PARTECIPA_COME_SOGGETTO,evt_signature,0
evt_will_creation,COME,CAMBIAMENTO_DI_STATO,0
evt_utterson_reflection,AVVIENE_DOPO,evt_poole_questions_voice,0
person_hart,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_lanyon_funeral,0
evt_destruction_papers,AVVIENE_DOPO,evt_redemption,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_departure,0
evt_poole_confession,COME,SPOSTAMENTO_VIAGGIO,0
char_utterson,PARTECIPA_COME_AMICO,char_lanyon,1
char_poole,PARTECIPA_COME_SOGGETTO,evt_final_statement,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_cruelty_to_child,0
loc_window,COME,LA_SOGLIA,1
loc_business_room,COME,LA_SOGLIA,0
char_jekyll,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_transformation_court,0
person_hart,PARTECIPA_COME_SOGGETTO,evt_examination,0
evt_collision,AVVIENE_IN,loc_cellar,0
char_henry_jekyll,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_door_opening,0
evt_encounter_hyde,AVVIENE_DOPO,evt_dinner,0
evt_letter_reading,AVVIENE_DOPO,evt_escape_plan,0
evt_jekyll_dinner,PARTECIPA_COME_SOGGETTO,evt_bank_visit,0
char_jekyll,PARTECIPA_COME_AMICO,evt_choice,0
evt_haunting_door,AVVIENE_IN,loc_by_street,1
evt_preparation_for_attack,COME,SCONFITTA,0
evt_payment,AVVIENE_DOPO,evt_greeting,0
evt_murder_danvers,COME,CAMBIAMENTO_DI_STATO,0
char_edward_hyde,PARTECIPA_COME_SOGGETTO,evt_mixture_preparation,0
char_lanyon,PARTECIPA_COME_SOGGETTO,evt_temptation_again,0
char_small_man,PARTECIPA_COME_SOGGETTO,evt_departure,0
char_inspector,COME,SOGGETTO_EROE,0
loc_door,COME,SPAZIO_STRATEGICO,0
evt_utterson_demands_entry,AVVIENE_DOPO,evt_door_opening,0
evt_journey_to_jekyll,AVVIENE_IN,loc_by_street_door,0
evt_transformation_court,AVVIENE_DOPO,evt_awakening,1
loc_jekyll_laboratory,COME,IL_CASTELLO,0
evt_utterson_demands_entry,COME,SCONFITTA,0
evt_confrontation,AVVIENE_DOPO,evt_cruelty_to_child,1
evt_cabinet_refuge,AVVIENE_DOPO,evt_relapse,0
evt_cab_ride,AVVIENE_DOPO,evt_utterson_visits_lanyon,0
evt_utterson_jekyll_conversation,PARTECIPA_COME_SOGGETTO,evt_sleep,0
char_old_woman,COME,AIUTANTE_MAGICO,0
char_utterson,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_poole_visit,1
char_edward_hyde,PARTECIPA_COME_OPPONENTE_RIVALE,evt_confrontation,1
evt_poole_confession,AVVIENE_IN,loc_back_passage,0
char_carew,COME,DONATORE_FORNITORE,0
evt_distribution,COME,PREPARAZIONE,1
obj_confession,PARTECIPA_COME_DESTINATARIO,evt_final_statement,1
evt_relapse,AVVIENE_IN,loc_london,0
evt_cheque_payment,AVVIENE_IN,loc_cavendish_square,0
char_small_man,PARTECIPA_COME_SOGGETTO,evt_transformation_discovery,0
evt_will_creation,COME,PREPARAZIONE,1
char_old_woman,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_sunday_walk,0
evt_utterson_explanation,AVVIENE_DOPO,evt_reading_will,0
char_lanyon,PARTECIPA_COME_DESTINATARIO,evt_jekyll_request,1
evt_door_breaking,COME,ALLEANZA_PATTO,0
char_poole,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_door_breaking,0
evt_terror,COME,LOTTA_SCONTRO,0
char_enfield,PARTECIPA_COME_SOGGETTO,evt_story_telling,1
evt_body_discovery,COME,RIVELAZIONE_SCOPERTA,1
char_jekyll,PARTECIPA_COME_AMICO,evt_letter_handed,0
evt_reflection,COME,RIVELAZIONE_SCOPERTA,0
evt_confrontation,AVVIENE_DOPO,evt_collision,1
evt_night_journey,PARTECIPA_COME_SOGGETTO,char_utterson,0
evt_utterson_reflection,PARTECIPA_COME_SOGGETTO,evt_encounter_hyde,0
evt_sunday_walk,COME,PREDICAMENTO,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_sleep,0
char_cook,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_decision_to_break_door,0
loc_court,COME,SPAZIO_AFFETTIVO,0
char_hyde,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_cab_ride,0
loc_court,COME,ALL_APERTO,1
obj_powders,PARTECIPA_COME_SOGGETTO,evt_preparation_for_attack,0
evt_jekyll_promise,COME,PREDICAMENTO,0
evt_dinner,COME,LOTTA_SCONTRO,0
evt_footsteps_heard,AVVIENE_DOPO,evt_escape_plan,0
evt_return_home,AVVIENE_DOPO,evt_letter_handed,0
char_hyde,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_poole_sees_figure,1
char_utterson,PARTECIPA_COME_SOGGETTO,evt_utterson_visits_jekyll,1
char_bradshaw,PARTECIPA_COME_SOGGETTO,evt_return_home,0
char_lanyon,PARTECIPA_COME_DESTINATARIO,evt_plan_lanyon,1
evt_utterson_reflection,COME,PREPARAZIONE,0
char_guest,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_visit_jekyll_house,0
evt_reverse_transformation,COME,TRADIMENTO_ROTTURA,0
evt_terror,COME,RIVELAZIONE_SCOPERTA,1
evt_utterson_reflection,AVVIENE_DOPO,evt_woman_encounter,0
evt_utterson_demands_entry,AVVIENE_IN,loc_private_cabinet,0
char_jekyll,PARTECIPA_COME_DESTINATARIO,evt_jekyll_letter_received,1
evt_redemption,COME,ESPOSIZIONE,0
char_enfield,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_story_telling,0
char_bradshaw,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_return_to_jekyll,0
evt_waiting_in_theatre,AVVIENE_IN,loc_cavendish_square,0
evt_transformation_court,COME,SPOSTAMENTO_VIAGGIO,0
evt_cabinet_examination,AVVIENE_DOPO,evt_reverse_transformation,0
loc_utterson_house,COME,LA_STRADA,0
evt_awakening,AVVIENE_IN,loc_jekyll_room,1
evt_journey_to_jekyll,AVVIENE_DOPO,evt_hyde_dictates,0
obj_phial,PARTECIPA_COME_SOGGETTO,evt_encounter_hyde,0
evt_lanyon_rejects_jekyll,AVVIENE_DOPO,evt_lanyon_funeral,0
evt_cabinet_examination,AVVIENE_DOPO,evt_mirror_moment,0
evt_enter_court,COME,CAMBIAMENTO_DI_STATO,0
evt_drawer_retrieval,AVVIENE_DOPO,evt_door_opening,1
char_carew,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_murder_danvers,0
evt_story_telling,AVVIENE_DOPO,evt_arrival_at_house,0
evt_cabinet_examination,AVVIENE_DOPO,evt_stick_recognition,0
evt_cheque_payment,COME,SPOSTAMENTO_VIAGGIO,0
evt_confrontation,AVVIENE_IN,loc_police_station,0
evt_murder_danvers,AVVIENE_DOPO,evt_hyde_dictates,1
evt_waiting_in_theatre,AVVIENE_DOPO,evt_final_transformation,0
evt_bank_account,AVVIENE_DOPO,evt_cheque_payment,0
evt_discovery,AVVIENE_IN,loc_cavendish_square,0
evt_sleepless_night,AVVIENE_DOPO,evt_door_breaking,0
char_butler,COME,SOGGETTO_EROE,0
evt_lanyon_rejects_jekyll,AVVIENE_DOPO,evt_letter_handed,0
char_doctor,PARTECIPA_COME_SOGGETTO,evt_choice,0
obj_drawer,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_murder_danvers,0
obj_letters,PARTECIPA_COME_SOGGETTO,evt_lanyon_meeting,0
evt_waiting_in_theatre,AVVIENE_DOPO,evt_preparation_for_attack,1
evt_walk,AVVIENE_DOPO,evt_confrontation,0
obj_will,PARTECIPA_COME_SOGGETTO,evt_waiting,0
evt_plan_lanyon,COME,RIVELAZIONE_SCOPERTA,0
char_lanyon,COME,OGGETTO_DI_VALORE,0
evt_dinner,COME,CAMBIAMENTO_DI_STATO,0
evt_utterson_summoned,COME,PREPARAZIONE,0
evt_decision_to_break_door,AVVIENE_DOPO,evt_utterson_summoned,0
evt_utterson_dinner_jan8,AVVIENE_DOPO,evt_hotel_arrival,0
evt_lanyon_death,COME,SACRIFICIO,1
char_hyde,PARTECIPA_COME_AMICO,char_jekyll,0
evt_poole_sees_figure,COME,RIVELAZIONE_SCOPERTA,1
char_utterson,PARTECIPA_COME_SOGGETTO,evt_poole_sees_figure,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_letter_reading,1
char_poole,PARTECIPA_COME_SOGGETTO,evt_door_breaking,1
evt_drug_creation,AVVIENE_IN,loc_window,0
evt_collision,AVVIENE_IN,loc_maid_house,0
evt_encounter_hyde,PARTECIPA_COME_SOGGETTO,char_jekyll,0
evt_drug_failure,AVVIENE_DOPO,evt_bank_account,0
evt_enter_court,AVVIENE_DOPO,evt_jekyll_confined,0
char_driver,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_body_discovery,0
evt_cruelty_to_child,COME,TRADIMENTO_ROTTURA,0
evt_walk,AVVIENE_DOPO,evt_examination,0
char_inspector,PARTECIPA_COME_DESTINATARIO,evt_hyde_house_search,0
char_jekyll,PARTECIPA_COME_OPPONENTE_RIVALE,evt_hyde_dictates,0
char_child,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_collision,0
char_lanyon,PARTECIPA_COME_OPPONENTE_RIVALE,evt_jekyll_window,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_story_telling,0
obj_drug,PARTECIPA_COME_SOGGETTO,evt_utterson_reflection,0
obj_drug,PARTECIPA_COME_SOGGETTO,evt_letter_reading,0
evt_maid_faints,AVVIENE_IN,loc_chambers,0
evt_letter_writing,AVVIENE_IN,loc_lane,0
obj_book,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_examination,0
evt_awakening,AVVIENE_DOPO,evt_voice_from_cabinet,0
char_poole,PARTECIPA_COME_OPPONENTE_RIVALE,evt_confrontation,0
evt_preparation_for_attack,AVVIENE_IN,loc_jekyll_house,0
evt_maid_faints,AVVIENE_DOPO,evt_creation_pgaf,0
evt_woman_encounter,COME,CAMBIAMENTO_DI_STATO,0
char_doctor,COME,AIUTANTE_MAGICO,1
evt_woman_encounter,AVVIENE_IN,loc_jekyll_house,0
evt_conversation_lanyon,AVVIENE_IN,loc_lanyon_house,1
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_confrontation,1
loc_saltlake,COME,RIFUGIO,0
evt_stick_recognition,COME,PREDICAMENTO,0
evt_hotel_arrival,AVVIENE_IN,loc_study,0
evt_visitor_arrival,AVVIENE_DOPO,evt_birth,0
char_poole,COME,SOGGETTO_EROE,1
evt_transformation,COME,CAMBIAMENTO_DI_STATO,1
org_pg,PARTECIPA_COME_SOGGETTO,evt_preparation_for_attack,0
evt_bank_account,AVVIENE_DOPO,evt_confrontation,1
evt_poole_identifies_hyde,COME,PREPARAZIONE,0
evt_poole_confession,AVVIENE_DOPO,evt_door_breaking,0
evt_voice_from_cabinet,AVVIENE_DOPO,,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_drug_failure,1
evt_servants_gathered,AVVIENE_DOPO,evt_arrival_at_house,1
char_poole,COME,OGGETTO_DI_VALORE,0
char_old_woman,PARTECIPA_COME_DESTINATARIO,evt_jekyll_letter_received,0
evt_transformation_court,AVVIENE_DOPO,evt_final_transformation,0
obj_book,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_examination,1
char_girl,COME,SOGGETTO_EROE,0
evt_utterson_reflection,COME,ESPOSIZIONE,0
loc_by_street,COME,CAMPO_DI_BATTAGLIA,0
evt_final_statement,AVVIENE_DOPO,evt_terror,0
char_driver,PARTECIPA_COME_DESTINATARIO,evt_utterson_visits_jekyll,0
char_utterson,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_jekyll_refusal,0
char_poole,PARTECIPA_COME_SOGGETTO,evt_cabinet_examination,1
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_jekyll_confined,1
evt_voice_pleads_mercy,COME,PREPARAZIONE,0
evt_butler_conversation,AVVIENE_DOPO,evt_window_shut,0
char_poole,COME,DESTINANTE_MANDANTE,0
evt_lanyon_meeting,AVVIENE_DOPO,evt_cruelty,0
evt_jekyll_confined,AVVIENE_DOPO,evt_jekyll_request,0
evt_poole_questions_voice,AVVIENE_IN,loc_soho_room,0
evt_utterson_jekyll_conversation,AVVIENE_IN,loc_london_street,0
evt_revelation,AVVIENE_IN,loc_consulting_room,1
evt_decision_to_break_door,COME,SPOSTAMENTO_VIAGGIO,0
evt_utterson_reflection,AVVIENE_DOPO,evt_butler_conversation,1
evt_medicine_orders,AVVIENE_IN,loc_surgical_theatre,0
evt_departure,AVVIENE_IN,loc_jekyll_house,0
char_danvers,PARTECIPA_COME_SOGGETTO,evt_body_discovery,0
char_utterson,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_cheque_payment,0
char_lanyon,PARTECIPA_COME_DESTINATARIO,evt_cabinet_refuge,0
char_bradshaw,COME,OGGETTO_DI_VALORE,0
evt_jekyll_refusal,AVVIENE_DOPO,evt_drug_failure,0
evt_envelope_burned,AVVIENE_IN,loc_door,0
char_lanyon,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_lanyon_death,0
char_driver,PARTECIPA_COME_OPPONENTE_RIVALE,evt_hotel_arrival,0
evt_waiting_in_theatre,AVVIENE_DOPO,evt_journey_to_jekyll,0
loc_entry_court,COME,AL_CHIUSO,0
obj_will,PARTECIPA_COME_SOGGETTO,evt_envelope_burned,0
evt_haunting_door,COME,SPOSTAMENTO_VIAGGIO,1
evt_return_home,AVVIENE_DOPO,evt_return_to_jekyll,0
evt_signature,AVVIENE_DOPO,evt_utterson_reflection,0
evt_origination,AVVIENE_DOPO,evt_collision,0
obj_letters,PARTECIPA_COME_DONATORE,evt_letter_writing,0
evt_dinner,AVVIENE_DOPO,evt_sleep,0
evt_night_in_chambers,AVVIENE_DOPO,evt_decision_to_break_door,0
evt_relapse,COME,RIVELAZIONE_SCOPERTA,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_conversation_street,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_cabinet_examination,1
char_jekyll,COME,DONATORE_FORNITORE,0
char_lanyon,PARTECIPA_COME_DESTINATARIO,evt_cabinet_examination,0
evt_voice_pleads_mercy,COME,LOTTA_SCONTRO,1
char_hyde,PARTECIPA_COME_SOGGETTO,evt_first_transformation,0
char_utterson,COME,OPPONENTE_ANTAGONISTA,0
char_doctor,PARTECIPA_COME_SOGGETTO,evt_jekyll_replies,0
evt_letter_writing,COME,ESPOSIZIONE,0
evt_footsteps_heard,AVVIENE_IN,loc_hyde_house,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_distribution,0
evt_signature,AVVIENE_DOPO,evt_reverse_transformation,0
org_pgaf,PARTECIPA_COME_SOGGETTO,evt_remorse,0
char_kinsman,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_confrontation,0
loc_thoroughfare,COME,AL_CHIUSO,0
evt_utterson_visits_lanyon,AVVIENE_DOPO,evt_temptation_again,0
char_edward_hyde,PARTECIPA_COME_SOGGETTO,evt_poole_visit,0
char_butler,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_door_opening,1
evt_poole_identifies_hyde,AVVIENE_IN,loc_kitchen,1
evt_plan_lanyon,AVVIENE_IN,loc_fireside,0
evt_poole_sees_figure,AVVIENE_DOPO,evt_escape_plan,0
char_poole,PARTECIPA_COME_SOGGETTO,evt_cruelty,0
char_bradshaw,PARTECIPA_COME_SOGGETTO,evt_utterson_dinner_jan8,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_cabinet_refuge,0
char_edward_hyde,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_examination,0
char_girl,PARTECIPA_COME_SOGGETTO,evt_repeated_transformations,0
evt_invitation,AVVIENE_DOPO,evt_signature,0
evt_hyde_house_search,AVVIENE_DOPO,evt_stick_recognition,1
loc_web,COME,AL_CHIUSO,0
char_poole,PARTECIPA_COME_DESTINATARIO,evt_poole_reveals_suspicion,0
char_maid,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_murder,1
char_jekyll,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_poole_identifies_hyde,0
char_utterson,PARTECIPA_COME_DESTINATARIO,evt_awakening,0
char_bradshaw,COME,OPPONENTE_ANTAGONISTA,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_haunting_door,1
char_servants,COME,SOGGETTO_EROE,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_mixture_preparation,1
evt_examination,AVVIENE_IN,loc_police_station,0
evt_sunday_walk,COME,ALLEANZA_PATTO,0
evt_arrival_at_house,AVVIENE_IN,loc_by_street_door,0
char_jekyll,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_footsteps_heard,1
evt_relapse,COME,CAMBIAMENTO_DI_STATO,1
loc_window,COME,LA_STRADA,0
evt_cabinet_examination,AVVIENE_IN,loc_laboratory,0
obj_powders,PARTECIPA_COME_DESTINANTE,evt_origination,0
evt_bank_account,COME,PREPARAZIONE,1
evt_voice_from_cabinet,AVVIENE_IN,loc_consulting_room,0
evt_donations,COME,ALLEANZA_PATTO,1
evt_examination,AVVIENE_DOPO,evt_drug_creation,0
evt_payment,COME,CAMBIAMENTO_DI_STATO,0
evt_destruction_papers,COME,RIVELAZIONE_SCOPERTA,0
org_pgaf,PARTECIPA_COME_SOGGETTO,evt_visitor_arrival,0
evt_decision_to_break_door,COME,SPOSTAMENTO_VIAGGIO,0
char_poole,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_drug_creation,0
evt_scientific_studies,AVVIENE_DOPO,evt_reflection,1
loc_soho_house,COME,AL_CHIUSO,1
org_pg,PARTECIPA_COME_SOGGETTO,evt_repeated_transformations,0
evt_servants_gathered,AVVIENE_IN,loc_cabinet,0
evt_dinner,AVVIENE_IN,loc_jekyll_room,0
evt_return_home,AVVIENE_DOPO,evt_bank_account,0
char_utterson,PARTECIPA_COME_AMICO,evt_visitor_arrival,0
person_hart,PARTECIPA_COME_SOGGETTO,evt_collision,0
char_enfield,PARTECIPA_COME_SOGGETTO,evt_utterson_dinner_jan8,0
evt_adventure,COME,SPOSTAMENTO_VIAGGIO,1
evt_butler_conversation,COME,ESPOSIZIONE,1
org_pgaf,PROVIENE_DA,loc_saltlake,1
evt_utterson_opens_envelope,AVVIENE_IN,loc_jekyll_house,0
char_hyde,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_scientific_studies,0
evt_house_preparation,COME,CAMBIAMENTO_DI_STATO,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_waiting,0
evt_terror,AVVIENE_DOPO,evt_jekyll_seclusion_deepens,0
char_utterson,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_letter_reading,0
char_utterson,PARTECIPA_COME_AMICO,evt_lanyon_funeral,0
loc_cabinet,COME,SPAZIO_AFFETTIVO,0
evt_letter_reading,AVVIENE_DOPO,evt_drug_failure,0
char_carew,COME,DESTINATARIO_BENEFICIARIO,0
char_jekyll,PARTECIPA_COME_DONATORE,evt_payment,1
loc_hyde_house,COME,AL_CHIUSO,1
evt_hyde_dictates,AVVIENE_DOPO,evt_awakening,0
char_jekyll,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_donations,0
evt_drug_failure,AVVIENE_DOPO,evt_jekyll_window,0
evt_confrontation,AVVIENE_IN,loc_yard,0
evt_payment,AVVIENE_DOPO,evt_remorse,0
char_driver,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_temptation_again,0
evt_cabinet_refuge,AVVIENE_DOPO,evt_lanyon_shock,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_utterson_summoned,0
evt_terror,AVVIENE_DOPO,evt_sleep,0
evt_confrontation,AVVIENE_IN,loc_london_street,1
